index,time,score,orderblock,fvg,liquidity_sweep,bos,volume_cluster
2258,2025-01-06 12:30:00,3,True,False,True,False,True
2259,2025-01-06 12:45:00,2,True,False,True,False,False
2260,2025-01-06 13:00:00,4,True,False,True,True,True
2261,2025-01-06 13:15:00,3,True,False,False,True,True
2262,2025-01-06 13:30:00,3,True,False,False,True,True
2263,2025-01-06 13:45:00,2,True,False,False,False,True
2264,2025-01-06 14:00:00,2,True,False,False,False,True
2265,2025-01-06 14:15:00,2,True,False,False,False,True
2266,2025-01-06 14:30:00,2,True,False,False,False,True
2267,2025-01-06 14:45:00,2,True,False,False,False,True
2268,2025-01-06 15:00:00,3,True,False,False,True,True
2269,2025-01-06 15:15:00,3,True,False,False,True,True
2270,2025-01-06 15:30:00,2,True,False,False,False,True
2271,2025-01-06 15:45:00,2,True,False,False,False,True
2272,2025-01-06 16:00:00,2,True,False,False,False,True
2273,2025-01-06 16:15:00,3,True,False,True,False,True
2274,2025-01-06 16:30:00,2,True,False,False,False,True
2275,2025-01-06 16:45:00,2,True,False,False,False,True
2276,2025-01-06 17:00:00,2,True,False,False,False,True
2277,2025-01-06 17:15:00,2,True,False,False,False,True
2278,2025-01-06 17:30:00,2,True,False,False,False,True
2279,2025-01-06 17:45:00,2,True,False,False,False,True
2280,2025-01-06 18:00:00,1,True,False,False,False,False
2281,2025-01-06 18:15:00,1,True,False,False,False,False
2282,2025-01-06 18:30:00,2,True,False,False,True,False
2283,2025-01-06 18:45:00,1,True,False,False,False,False
2284,2025-01-06 19:00:00,1,True,False,False,False,False
2285,2025-01-06 19:15:00,2,True,False,True,False,False
2286,2025-01-06 19:30:00,2,True,False,True,False,False
2287,2025-01-06 19:45:00,2,True,False,True,False,False
2288,2025-01-06 20:00:00,3,True,False,True,True,False
2289,2025-01-06 20:15:00,1,True,False,False,False,False
2290,2025-01-06 20:30:00,1,True,False,False,False,False
2291,2025-01-06 20:45:00,1,True,False,False,False,False
2292,2025-01-06 21:00:00,1,True,False,False,False,False
2293,2025-01-06 21:15:00,2,True,False,False,True,False
2294,2025-01-06 21:30:00,2,True,False,False,True,False
2295,2025-01-06 21:45:00,1,True,False,False,False,False
2296,2025-01-06 22:00:00,2,True,False,False,True,False
2297,2025-01-06 22:15:00,1,True,False,False,False,False
2298,2025-01-06 22:30:00,1,True,False,False,False,False
2299,2025-01-06 22:45:00,1,True,False,False,False,False
2300,2025-01-06 23:00:00,1,True,False,False,False,False
2301,2025-01-06 23:15:00,2,True,False,False,True,False
2302,2025-01-06 23:30:00,1,True,False,False,False,False
2303,2025-01-06 23:45:00,1,True,False,False,False,False
2304,2025-01-07 00:00:00,2,True,False,True,False,False
2305,2025-01-07 00:15:00,1,True,False,False,False,False
2306,2025-01-07 00:30:00,2,True,False,False,True,False
2307,2025-01-07 00:45:00,1,True,False,False,False,False
2308,2025-01-07 01:00:00,1,True,False,False,False,False
2309,2025-01-07 01:15:00,1,True,False,False,False,False
2310,2025-01-07 01:30:00,1,True,False,False,False,False
2311,2025-01-07 01:45:00,2,True,False,True,False,False
2312,2025-01-07 02:00:00,2,True,False,True,False,False
2313,2025-01-07 02:15:00,2,True,False,True,False,False
2314,2025-01-07 02:30:00,1,True,False,False,False,False
2315,2025-01-07 02:45:00,3,True,False,False,True,True
2316,2025-01-07 03:00:00,2,True,False,False,False,True
2317,2025-01-07 03:15:00,2,True,False,False,False,True
2318,2025-01-07 03:30:00,3,True,False,True,False,True
2319,2025-01-07 03:45:00,2,True,False,False,False,True
2320,2025-01-07 04:00:00,3,True,False,False,True,True
2321,2025-01-07 04:15:00,2,True,False,False,False,True
2322,2025-01-07 04:30:00,2,True,False,False,False,True
2323,2025-01-07 04:45:00,2,True,False,False,False,True
2324,2025-01-07 05:00:00,2,True,False,False,False,True
2325,2025-01-07 05:15:00,3,True,False,False,True,True
2326,2025-01-07 05:30:00,2,True,False,False,True,False
2327,2025-01-07 05:45:00,1,True,False,False,False,False
2328,2025-01-07 06:00:00,2,True,False,False,True,False
2329,2025-01-07 06:15:00,1,True,False,False,False,False
2330,2025-01-07 06:30:00,2,True,False,False,True,False
2331,2025-01-07 06:45:00,1,True,False,False,False,False
2332,2025-01-07 07:00:00,1,True,False,False,False,False
2333,2025-01-07 07:15:00,2,True,False,False,True,False
2334,2025-01-07 07:30:00,2,True,False,False,True,False
2335,2025-01-07 07:45:00,1,True,False,False,False,False
2336,2025-01-07 08:00:00,3,True,False,False,True,True
2337,2025-01-07 08:15:00,2,True,False,False,False,True
2338,2025-01-07 08:30:00,2,True,False,False,False,True
2339,2025-01-07 08:45:00,2,True,False,False,False,True
2340,2025-01-07 09:00:00,3,True,False,False,True,True
2341,2025-01-07 09:15:00,3,True,False,False,True,True
2342,2025-01-07 09:30:00,3,True,False,False,True,True
2343,2025-01-07 09:45:00,2,True,False,False,False,True
2344,2025-01-07 10:00:00,2,True,False,False,False,True
2345,2025-01-07 10:15:00,2,True,False,False,False,True
2346,2025-01-07 10:30:00,2,True,False,False,False,True
2347,2025-01-07 10:45:00,3,True,False,False,True,True
2348,2025-01-07 11:00:00,3,True,False,False,True,True
2349,2025-01-07 11:15:00,2,True,False,False,False,True
2350,2025-01-07 11:30:00,2,True,False,False,False,True
2351,2025-01-07 11:45:00,2,True,False,False,False,True
2352,2025-01-07 12:00:00,3,True,False,False,True,True
2353,2025-01-07 12:15:00,3,True,False,False,True,True
2354,2025-01-07 12:30:00,2,True,False,False,False,True
2355,2025-01-07 12:45:00,2,True,False,False,False,True
2356,2025-01-07 13:00:00,2,True,False,False,False,True
2357,2025-01-07 13:15:00,3,True,False,True,False,True
2358,2025-01-07 13:30:00,2,True,False,True,False,False
2359,2025-01-07 13:45:00,1,True,False,False,False,False
2360,2025-01-07 14:00:00,1,True,False,False,False,False
2361,2025-01-07 14:15:00,2,True,False,True,False,False
2362,2025-01-07 14:30:00,2,True,False,True,False,False
2363,2025-01-07 14:45:00,2,True,False,True,False,False
2364,2025-01-07 15:00:00,1,True,False,False,False,False
2365,2025-01-07 15:15:00,2,True,False,False,False,True
2366,2025-01-07 15:30:00,3,True,False,False,True,True
2367,2025-01-07 15:45:00,3,True,False,True,False,True
2368,2025-01-07 16:00:00,2,True,False,False,False,True
2369,2025-01-07 16:15:00,2,True,False,False,False,True
2370,2025-01-07 16:30:00,2,True,False,False,False,True
2371,2025-01-07 16:45:00,3,True,False,False,True,True
2372,2025-01-07 17:00:00,3,True,False,True,False,True
2373,2025-01-07 17:15:00,2,True,False,False,False,True
2374,2025-01-07 17:30:00,2,True,False,False,False,True
2375,2025-01-07 17:45:00,3,True,False,True,False,True
2376,2025-01-07 18:00:00,2,True,False,False,False,True
2377,2025-01-07 18:15:00,2,True,False,False,False,True
2378,2025-01-07 18:30:00,2,True,False,False,True,False
2379,2025-01-07 18:45:00,1,True,False,False,False,False
2380,2025-01-07 19:00:00,1,True,False,False,False,False
2381,2025-01-07 19:15:00,2,True,False,True,False,False
2382,2025-01-07 19:30:00,1,True,False,False,False,False
2383,2025-01-07 19:45:00,1,True,False,False,False,False
2384,2025-01-07 20:00:00,1,True,False,False,False,False
2385,2025-01-07 20:15:00,1,True,False,False,False,False
2386,2025-01-07 20:30:00,2,True,False,True,False,False
2387,2025-01-07 20:45:00,2,True,False,True,False,False
2388,2025-01-07 21:00:00,1,True,False,False,False,False
2389,2025-01-07 21:15:00,1,True,False,False,False,False
2390,2025-01-07 21:30:00,2,True,False,False,True,False
2391,2025-01-07 21:45:00,2,True,False,False,True,False
2392,2025-01-07 22:00:00,2,True,False,True,False,False
2393,2025-01-07 22:15:00,2,True,False,True,False,False
2394,2025-01-07 22:30:00,2,True,False,True,False,False
2395,2025-01-07 22:45:00,2,True,False,True,False,False
2396,2025-01-07 23:00:00,2,True,False,True,False,False
2397,2025-01-07 23:15:00,1,True,False,False,False,False
2398,2025-01-07 23:30:00,2,True,False,True,False,False
2399,2025-01-07 23:45:00,2,True,False,True,False,False
2400,2025-01-08 00:00:00,1,True,False,False,False,False
2401,2025-01-08 00:15:00,1,True,False,False,False,False
2402,2025-01-08 00:30:00,2,True,False,False,True,False
2403,2025-01-08 00:45:00,2,True,False,False,True,False
2404,2025-01-08 01:00:00,2,True,False,False,True,False
2405,2025-01-08 01:15:00,1,True,False,False,False,False
2406,2025-01-08 01:30:00,2,True,False,False,True,False
2407,2025-01-08 01:45:00,2,True,False,False,True,False
2408,2025-01-08 02:00:00,2,True,False,False,True,False
2409,2025-01-08 02:15:00,2,True,False,False,True,False
2410,2025-01-08 02:30:00,2,True,False,False,False,True
2411,2025-01-08 02:45:00,2,True,False,False,False,True
2412,2025-01-08 03:00:00,3,True,False,False,True,True
2413,2025-01-08 03:15:00,2,True,False,False,False,True
2414,2025-01-08 03:30:00,3,True,False,False,True,True
2415,2025-01-08 03:45:00,3,True,False,False,True,True
2416,2025-01-08 04:00:00,3,True,False,False,True,True
2417,2025-01-08 04:15:00,2,True,False,False,False,True
2418,2025-01-08 04:30:00,2,True,False,False,False,True
2419,2025-01-08 04:45:00,2,True,False,False,False,True
2420,2025-01-08 05:00:00,1,True,False,False,False,False
2421,2025-01-08 05:15:00,2,True,False,True,False,False
2422,2025-01-08 05:30:00,2,True,False,True,False,False
2423,2025-01-08 05:45:00,1,True,False,False,False,False
2424,2025-01-08 06:00:00,1,True,False,False,False,False
2425,2025-01-08 06:15:00,1,True,False,False,False,False
2426,2025-01-08 06:30:00,1,True,False,False,False,False
2427,2025-01-08 06:45:00,1,True,False,False,False,False
2428,2025-01-08 07:00:00,1,True,False,False,False,False
2429,2025-01-08 07:15:00,2,True,False,False,True,False
2430,2025-01-08 07:30:00,2,True,False,False,True,False
2431,2025-01-08 07:45:00,1,True,False,False,False,False
2432,2025-01-08 08:00:00,2,True,False,False,True,False
2433,2025-01-08 08:15:00,1,True,False,False,False,False
2434,2025-01-08 08:30:00,2,True,False,False,False,True
2435,2025-01-08 08:45:00,3,True,False,True,False,True
2436,2025-01-08 09:00:00,3,True,False,True,False,True
2437,2025-01-08 09:15:00,2,True,False,False,False,True
2438,2025-01-08 09:30:00,3,True,False,True,False,True
2439,2025-01-08 09:45:00,3,True,False,True,False,True
2440,2025-01-08 10:00:00,3,True,False,True,False,True
2441,2025-01-08 10:15:00,2,True,False,False,False,True
2442,2025-01-08 10:30:00,2,True,False,False,False,True
2443,2025-01-08 10:45:00,3,True,False,True,False,True
2444,2025-01-08 11:00:00,2,True,False,False,False,True
2445,2025-01-08 11:15:00,3,True,False,True,False,True
2446,2025-01-08 11:30:00,2,True,False,False,False,True
2447,2025-01-08 11:45:00,2,True,False,False,False,True
2448,2025-01-08 12:00:00,3,True,False,True,False,True
2449,2025-01-08 12:15:00,2,True,False,False,False,True
2450,2025-01-08 12:30:00,2,True,False,False,False,True
2451,2025-01-08 12:45:00,1,True,False,False,False,False
2452,2025-01-08 13:00:00,1,True,False,False,False,False
2453,2025-01-08 13:15:00,2,True,False,True,False,False
2454,2025-01-08 13:30:00,3,True,False,True,False,True
2455,2025-01-08 13:45:00,2,True,False,False,False,True
2456,2025-01-08 14:00:00,2,True,False,False,False,True
2457,2025-01-08 14:15:00,2,True,False,False,False,True
2458,2025-01-08 14:30:00,3,True,False,False,True,True
2459,2025-01-08 14:45:00,2,True,False,False,False,True
2460,2025-01-08 15:00:00,2,True,False,False,False,True
2461,2025-01-08 15:15:00,3,True,False,False,True,True
2462,2025-01-08 15:30:00,2,True,False,False,False,True
2463,2025-01-08 15:45:00,3,True,False,False,True,True
2464,2025-01-08 16:00:00,3,True,False,False,True,True
2465,2025-01-08 16:15:00,2,True,False,False,False,True
2466,2025-01-08 16:30:00,2,True,False,False,False,True
2467,2025-01-08 16:45:00,3,True,False,True,False,True
2468,2025-01-08 17:00:00,3,True,False,False,True,True
2469,2025-01-08 17:15:00,1,True,False,False,False,False
2470,2025-01-08 17:30:00,1,True,False,False,False,False
2471,2025-01-08 17:45:00,1,True,False,False,False,False
2472,2025-01-08 18:00:00,1,True,False,False,False,False
2473,2025-01-08 18:15:00,2,True,False,False,True,False
2474,2025-01-08 18:30:00,2,True,False,False,True,False
2475,2025-01-08 18:45:00,2,True,False,False,True,False
2476,2025-01-08 19:00:00,1,True,False,False,False,False
2477,2025-01-08 19:15:00,1,True,False,False,False,False
2478,2025-01-08 19:30:00,1,True,False,False,False,False
2479,2025-01-08 19:45:00,1,True,False,False,False,False
2480,2025-01-08 20:00:00,2,True,False,False,True,False
2481,2025-01-08 20:15:00,2,True,False,False,True,False
2482,2025-01-08 20:30:00,2,True,False,False,True,False
2483,2025-01-08 20:45:00,1,True,False,False,False,False
2484,2025-01-08 21:00:00,2,True,False,False,True,False
2485,2025-01-08 21:15:00,2,True,False,False,True,False
2486,2025-01-08 21:30:00,1,True,False,False,False,False
2487,2025-01-08 21:45:00,2,True,False,True,False,False
2488,2025-01-08 22:00:00,2,True,False,True,False,False
2489,2025-01-08 22:15:00,1,True,False,False,False,False
2490,2025-01-08 22:30:00,2,True,False,False,True,False
2491,2025-01-08 22:45:00,2,True,False,False,True,False
2492,2025-01-08 23:00:00,2,True,False,False,True,False
2493,2025-01-08 23:15:00,1,True,False,False,False,False
2494,2025-01-08 23:30:00,1,True,False,False,False,False
2495,2025-01-08 23:45:00,1,True,False,False,False,False
2496,2025-01-09 00:00:00,1,True,False,False,False,False
2497,2025-01-09 00:15:00,1,True,False,False,False,False
2498,2025-01-09 00:30:00,1,True,False,False,False,False
2499,2025-01-09 00:45:00,1,True,False,False,False,False
2500,2025-01-09 01:00:00,2,True,False,False,True,False
2501,2025-01-09 01:15:00,2,True,False,True,False,False
2502,2025-01-09 01:30:00,1,True,False,False,False,False
2503,2025-01-09 01:45:00,2,True,False,True,False,False
2504,2025-01-09 02:00:00,2,True,False,True,False,False
2505,2025-01-09 02:15:00,1,True,False,False,False,False
2506,2025-01-09 02:30:00,2,True,False,True,False,False
2507,2025-01-09 02:45:00,2,True,False,False,False,True
2508,2025-01-09 03:00:00,3,True,False,False,True,True
2509,2025-01-09 03:15:00,3,True,False,False,True,True
2510,2025-01-09 03:30:00,2,True,False,False,False,True
2511,2025-01-09 03:45:00,2,True,False,False,False,True
2512,2025-01-09 04:00:00,2,True,False,False,False,True
2513,2025-01-09 04:15:00,3,True,False,False,True,True
2514,2025-01-09 04:30:00,2,True,False,False,False,True
2515,2025-01-09 04:45:00,2,True,False,False,False,True
2516,2025-01-09 05:00:00,2,True,False,False,True,False
2517,2025-01-09 05:15:00,1,True,False,False,False,False
2518,2025-01-09 05:30:00,1,True,False,False,False,False
2519,2025-01-09 05:45:00,2,True,False,True,False,False
2520,2025-01-09 06:00:00,3,True,False,True,False,True
2521,2025-01-09 06:15:00,2,True,False,False,False,True
2522,2025-01-09 06:30:00,1,True,False,False,False,False
2523,2025-01-09 06:45:00,1,True,False,False,False,False
2524,2025-01-09 07:00:00,2,True,False,False,True,False
2525,2025-01-09 07:15:00,2,True,False,False,True,False
2526,2025-01-09 07:30:00,1,True,False,False,False,False
2527,2025-01-09 07:45:00,3,True,False,True,False,True
2528,2025-01-09 08:00:00,3,True,False,True,False,True
2529,2025-01-09 08:15:00,2,True,False,False,False,True
2530,2025-01-09 08:30:00,2,True,False,False,False,True
2531,2025-01-09 08:45:00,3,True,False,False,True,True
2532,2025-01-09 09:00:00,2,True,False,False,False,True
2533,2025-01-09 09:15:00,2,True,False,False,False,True
2534,2025-01-09 09:30:00,3,True,False,True,False,True
2535,2025-01-09 09:45:00,3,True,False,True,False,True
2536,2025-01-09 10:00:00,3,True,False,True,False,True
2537,2025-01-09 10:15:00,3,True,False,False,True,True
2538,2025-01-09 10:30:00,3,True,False,False,True,True
2539,2025-01-09 10:45:00,3,True,False,False,True,True
2540,2025-01-09 11:00:00,3,True,False,False,True,True
2541,2025-01-09 11:15:00,3,True,False,False,True,True
2542,2025-01-09 11:30:00,2,True,False,False,False,True
2543,2025-01-09 11:45:00,2,True,False,False,False,True
2544,2025-01-09 12:00:00,2,True,False,False,False,True
2545,2025-01-09 12:15:00,2,True,False,False,False,True
2546,2025-01-09 12:30:00,3,True,False,True,False,True
2547,2025-01-09 12:45:00,1,True,False,False,False,False
2548,2025-01-09 13:00:00,2,True,False,True,False,False
2549,2025-01-09 13:15:00,2,True,False,True,False,False
2550,2025-01-09 13:30:00,1,True,False,False,False,False
2551,2025-01-09 13:45:00,2,True,False,False,True,False
2552,2025-01-09 14:00:00,1,True,False,False,False,False
2553,2025-01-09 14:15:00,1,True,False,False,False,False
2554,2025-01-09 14:30:00,2,True,False,True,False,False
2555,2025-01-09 14:45:00,2,True,False,False,True,False
2556,2025-01-09 15:00:00,2,True,False,False,True,False
2557,2025-01-09 15:15:00,2,True,False,False,True,False
2558,2025-01-09 15:30:00,2,True,False,False,True,False
2559,2025-01-09 15:45:00,2,True,False,False,False,True
2560,2025-01-09 16:00:00,2,True,False,False,False,True
2561,2025-01-09 16:15:00,2,True,False,False,False,True
2562,2025-01-09 16:30:00,2,True,False,False,False,True
2563,2025-01-09 16:45:00,2,True,False,False,False,True
2564,2025-01-09 17:00:00,3,True,False,True,False,True
2565,2025-01-09 17:15:00,1,True,False,False,False,False
2566,2025-01-09 17:30:00,2,True,False,True,False,False
2567,2025-01-09 17:45:00,2,True,False,True,False,False
2568,2025-01-09 18:00:00,2,True,False,True,False,False
2569,2025-01-09 18:15:00,1,True,False,False,False,False
2570,2025-01-09 18:30:00,2,True,False,True,False,False
2571,2025-01-09 18:45:00,2,True,False,False,True,False
2572,2025-01-09 19:00:00,2,True,False,False,True,False
2573,2025-01-09 19:15:00,1,True,False,False,False,False
2574,2025-01-09 19:30:00,1,True,False,False,False,False
2575,2025-01-09 19:45:00,1,True,False,False,False,False
2576,2025-01-09 20:00:00,1,True,False,False,False,False
2577,2025-01-09 20:15:00,2,True,False,False,True,False
2578,2025-01-09 20:30:00,2,True,False,False,True,False
2579,2025-01-09 20:45:00,2,True,False,False,True,False
2580,2025-01-09 21:00:00,1,True,False,False,False,False
2581,2025-01-09 21:15:00,1,True,False,False,False,False
2582,2025-01-09 21:30:00,1,True,False,False,False,False
2583,2025-01-09 21:45:00,2,True,False,True,False,False
2584,2025-01-09 22:00:00,1,True,False,False,False,False
2585,2025-01-09 22:15:00,1,True,False,False,False,False
2586,2025-01-09 22:30:00,2,True,False,False,True,False
2587,2025-01-09 22:45:00,1,True,False,False,False,False
2588,2025-01-09 23:00:00,1,True,False,False,False,False
2589,2025-01-09 23:15:00,1,True,False,False,False,False
2590,2025-01-09 23:30:00,1,True,False,False,False,False
2591,2025-01-10 00:00:00,2,True,False,True,False,False
2592,2025-01-10 00:15:00,2,True,False,True,False,False
2593,2025-01-10 00:30:00,2,True,False,True,False,False
2594,2025-01-10 00:45:00,2,True,False,False,True,False
2595,2025-01-10 01:00:00,2,True,False,False,True,False
2596,2025-01-10 01:15:00,1,True,False,False,False,False
2597,2025-01-10 01:30:00,1,True,False,False,False,False
2598,2025-01-10 01:45:00,3,True,False,True,False,True
2599,2025-01-10 02:00:00,3,True,False,False,True,True
2600,2025-01-10 02:15:00,3,True,False,True,False,True
2601,2025-01-10 02:30:00,3,True,False,True,False,True
2602,2025-01-10 02:45:00,2,True,False,False,False,True
2603,2025-01-10 03:00:00,3,True,False,False,True,True
2604,2025-01-10 03:15:00,3,True,False,False,True,True
2605,2025-01-10 03:30:00,3,True,False,False,True,True
2606,2025-01-10 03:45:00,2,True,False,False,False,True
2607,2025-01-10 04:00:00,2,True,False,False,False,True
2608,2025-01-10 04:15:00,2,True,False,False,False,True
2609,2025-01-10 04:30:00,2,True,False,False,False,True
2610,2025-01-10 04:45:00,2,True,False,False,False,True
2611,2025-01-10 05:00:00,1,True,False,False,False,False
2612,2025-01-10 05:15:00,1,True,False,False,False,False
2613,2025-01-10 05:30:00,1,True,False,False,False,False
2614,2025-01-10 05:45:00,2,True,False,True,False,False
2615,2025-01-10 06:00:00,2,True,False,True,False,False
2616,2025-01-10 06:15:00,2,True,False,True,False,False
2617,2025-01-10 06:30:00,2,True,False,True,False,False
2618,2025-01-10 06:45:00,1,True,False,False,False,False
2619,2025-01-10 07:00:00,1,True,False,False,False,False
2620,2025-01-10 07:15:00,2,True,False,False,True,False
2621,2025-01-10 07:30:00,2,True,False,True,False,False
2622,2025-01-10 07:45:00,2,True,False,True,False,False
2623,2025-01-10 08:00:00,3,True,False,True,False,True
2624,2025-01-10 08:15:00,3,True,False,True,False,True
2625,2025-01-10 08:30:00,2,True,False,False,False,True
2626,2025-01-10 08:45:00,3,True,False,True,False,True
2627,2025-01-10 09:00:00,3,True,False,False,True,True
2628,2025-01-10 09:15:00,3,True,False,False,True,True
2629,2025-01-10 09:30:00,3,True,False,False,True,True
2630,2025-01-10 09:45:00,3,True,False,False,True,True
2631,2025-01-10 10:00:00,3,True,False,False,True,True
2632,2025-01-10 10:15:00,3,True,False,False,True,True
2633,2025-01-10 10:30:00,3,True,False,False,True,True
2634,2025-01-10 10:45:00,2,True,False,False,False,True
2635,2025-01-10 11:00:00,2,True,False,False,False,True
2636,2025-01-10 11:15:00,2,True,False,False,False,True
2637,2025-01-10 11:30:00,2,True,False,False,False,True
2638,2025-01-10 11:45:00,3,True,False,False,True,True
2639,2025-01-10 12:00:00,2,True,False,False,False,True
2640,2025-01-10 12:15:00,2,True,False,False,False,True
2641,2025-01-10 12:30:00,2,True,False,False,False,True
2642,2025-01-10 12:45:00,2,True,False,False,False,True
2643,2025-01-10 13:00:00,1,True,False,False,False,False
2644,2025-01-10 13:15:00,2,True,False,True,False,False
2645,2025-01-10 13:30:00,2,True,False,False,True,False
2646,2025-01-10 13:45:00,1,True,False,False,False,False
2647,2025-01-10 14:00:00,1,True,False,False,False,False
2648,2025-01-10 14:15:00,2,True,False,False,True,False
2649,2025-01-10 14:30:00,2,True,False,False,True,False
2650,2025-01-10 14:45:00,1,True,False,False,False,False
2651,2025-01-10 15:00:00,1,True,False,False,False,False
2652,2025-01-10 15:15:00,3,True,False,False,True,True
2653,2025-01-10 15:30:00,3,True,False,True,False,True
2654,2025-01-10 15:45:00,2,True,False,False,False,True
2655,2025-01-10 16:00:00,2,True,False,False,False,True
2656,2025-01-10 16:15:00,2,True,False,False,False,True
2657,2025-01-10 16:30:00,3,True,False,False,True,True
2658,2025-01-10 16:45:00,2,True,False,False,False,True
2659,2025-01-10 17:00:00,3,True,False,True,False,True
2660,2025-01-10 17:15:00,3,True,False,False,True,True
2661,2025-01-10 17:30:00,2,True,False,False,False,True
2662,2025-01-10 17:45:00,2,True,False,False,False,True
2663,2025-01-10 18:00:00,3,True,False,True,False,True
2664,2025-01-10 18:15:00,3,True,False,True,False,True
2665,2025-01-10 18:30:00,3,True,False,True,False,True
2666,2025-01-10 18:45:00,1,True,False,False,False,False
2667,2025-01-10 19:00:00,2,True,False,False,True,False
2668,2025-01-10 19:15:00,2,True,False,False,True,False
2669,2025-01-10 19:30:00,2,True,False,False,True,False
2670,2025-01-10 19:45:00,1,True,False,False,False,False
2671,2025-01-10 20:00:00,1,True,False,False,False,False
2672,2025-01-10 20:15:00,1,True,False,False,False,False
2673,2025-01-10 20:30:00,1,True,False,False,False,False
2674,2025-01-10 20:45:00,1,True,False,False,False,False
2675,2025-01-10 21:00:00,2,True,False,True,False,False
2676,2025-01-10 21:15:00,2,True,False,False,True,False
2677,2025-01-10 21:30:00,2,True,False,False,True,False
2678,2025-01-10 21:45:00,2,True,False,False,True,False
2679,2025-01-10 22:00:00,1,True,False,False,False,False
2680,2025-01-10 22:15:00,1,True,False,False,False,False
2681,2025-01-10 22:30:00,1,True,False,False,False,False
2682,2025-01-10 22:45:00,2,True,False,False,True,False
2683,2025-01-10 23:00:00,2,True,False,False,True,False
2684,2025-01-10 23:15:00,2,True,False,False,True,False
2685,2025-01-10 23:30:00,1,True,False,False,False,False
2686,2025-01-10 23:45:00,1,True,False,False,False,False
2687,2025-01-13 00:00:00,2,True,False,True,False,False
2688,2025-01-13 00:15:00,1,True,False,False,False,False
2689,2025-01-13 00:30:00,1,True,False,False,False,False
2690,2025-01-13 00:45:00,2,True,False,False,True,False
2691,2025-01-13 01:00:00,2,True,False,False,True,False
2692,2025-01-13 01:15:00,1,True,False,False,False,False
2693,2025-01-13 01:30:00,2,True,False,False,True,False
2694,2025-01-13 01:45:00,1,True,False,False,False,False
2695,2025-01-13 02:00:00,1,True,False,False,False,False
2696,2025-01-13 02:15:00,1,True,False,False,False,False
2697,2025-01-13 02:30:00,2,True,False,True,False,False
2698,2025-01-13 02:45:00,2,True,False,True,False,False
2699,2025-01-13 03:00:00,3,True,False,False,True,True
2700,2025-01-13 03:15:00,3,True,False,False,True,True
2701,2025-01-13 03:30:00,2,True,False,False,False,True
2702,2025-01-13 03:45:00,2,True,False,False,False,True
2703,2025-01-13 04:00:00,2,True,False,False,False,True
2704,2025-01-13 04:15:00,3,True,False,True,False,True
2705,2025-01-13 04:30:00,2,True,False,False,False,True
2706,2025-01-13 04:45:00,3,True,False,True,False,True
2707,2025-01-13 05:00:00,3,True,False,True,False,True
2708,2025-01-13 05:15:00,3,True,False,True,False,True
2709,2025-01-13 05:30:00,3,True,False,True,False,True
2710,2025-01-13 05:45:00,3,True,False,True,False,True
2711,2025-01-13 06:00:00,2,True,False,False,False,True
2712,2025-01-13 06:15:00,2,True,False,False,False,True
2713,2025-01-13 06:30:00,3,True,False,True,False,True
2714,2025-01-13 06:45:00,1,True,False,False,False,False
2715,2025-01-13 07:00:00,1,True,False,False,False,False
2716,2025-01-13 07:15:00,1,True,False,False,False,False
2717,2025-01-13 07:30:00,2,True,False,False,True,False
2718,2025-01-13 07:45:00,2,True,False,False,True,False
2719,2025-01-13 08:00:00,2,True,False,False,True,False
2720,2025-01-13 08:15:00,1,True,False,False,False,False
2721,2025-01-13 08:30:00,2,True,False,False,False,True
2722,2025-01-13 08:45:00,2,True,False,False,False,True
2723,2025-01-13 09:00:00,2,True,False,False,False,True
2724,2025-01-13 09:15:00,3,True,False,True,False,True
2725,2025-01-13 09:30:00,2,True,False,False,False,True
2726,2025-01-13 09:45:00,3,True,False,False,True,True
2727,2025-01-13 10:00:00,3,True,False,False,True,True
2728,2025-01-13 10:15:00,3,True,False,False,True,True
2729,2025-01-13 10:30:00,2,True,False,False,False,True
2730,2025-01-13 10:45:00,2,True,False,False,False,True
2731,2025-01-13 11:00:00,2,True,False,False,False,True
2732,2025-01-13 11:15:00,3,True,False,True,False,True
2733,2025-01-13 11:30:00,2,True,False,False,False,True
2734,2025-01-13 11:45:00,2,True,False,False,False,True
2735,2025-01-13 12:00:00,2,True,False,False,False,True
2736,2025-01-13 12:15:00,3,True,False,False,True,True
2737,2025-01-13 12:30:00,2,True,False,False,False,True
2738,2025-01-13 12:45:00,3,True,False,False,True,True
2739,2025-01-13 13:00:00,1,True,False,False,False,False
2740,2025-01-13 13:15:00,2,True,False,True,False,False
2741,2025-01-13 13:30:00,1,True,False,False,False,False
2742,2025-01-13 13:45:00,1,True,False,False,False,False
2743,2025-01-13 14:00:00,1,True,False,False,False,False
2744,2025-01-13 14:15:00,1,True,False,False,False,False
2745,2025-01-13 14:30:00,1,True,False,False,False,False
2746,2025-01-13 14:45:00,2,True,False,False,True,False
2747,2025-01-13 15:00:00,1,True,False,False,False,False
2748,2025-01-13 15:15:00,2,True,False,False,True,False
2749,2025-01-13 15:30:00,3,True,False,False,True,True
2750,2025-01-13 15:45:00,2,True,False,False,False,True
2751,2025-01-13 16:00:00,2,True,False,False,False,True
2752,2025-01-13 16:15:00,2,True,False,False,False,True
2753,2025-01-13 16:30:00,2,True,False,False,False,True
2754,2025-01-13 16:45:00,2,True,False,False,False,True
2755,2025-01-13 17:00:00,3,True,False,True,False,True
